"created_at","id","id_str","text","truncated","entities","metadata","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user","geo","coordinates","place","contributors","retweeted_status","is_quote_status","retweet_count","favorite_count","favorited","retweeted","lang","partition_0"
"Wed Jun 16 22:15:59 +0000 2021","1405288069859663872","1405288069859663872","RT @KrisNair1: I strongly believe Mr Modi is the only Prime Minister in the world who is afraid of doing Press Conference","false","{hashtags=[], symbols=[], user_mentions=[{screen_name=KrisNair1, name=G. Kris Nair, id=949192100008079360, id_str=949192100008079360, indices=[3, 13]}], urls=[]}","{iso_language_code=en, result_type=recent}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{id=1253846655239180289, id_str=1253846655239180289, name=Naushad Alam, screen_name=Naushad71554228, location=, description=Life is precious don't spoils it. RaGa is my leader and Congress is my party., url=null, entities={description={urls=[]}}, protected=false, followers_count=260, friends_count=332, listed_count=0, created_at=Sat Apr 25 00:42:47 +0000 2020, favourites_count=45961, utc_offset=null, time_zone=null, geo_enabled=false, verified=false, statuses_count=45187, lang=null, contributors_enabled=false, is_translator=false, is_translation_enabled=false, profile_background_color=F5F8FA, profile_background_image_url=null, profile_background_image_url_https=null, profile_background_tile=false, profile_image_url=http://pbs.twimg.com/profile_images/1394024822452199432/QKHrZQ8F_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1394024822452199432/QKHrZQ8F_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/1253846655239180289/1621196846, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, has_extended_profile=false, default_profile=true, default_profile_image=false, following=false, follow_request_sent=false, notifications=false, translator_type=none, withheld_in_countries=[]}",,,,,"{created_at=Wed Jun 16 16:17:55 +0000 2021, id=1405197958828617732, id_str=1405197958828617732, text=I strongly believe Mr Modi is the only Prime Minister in the world who is afraid of doing Press Conference, truncated=false, entities={hashtags=[], symbols=[], user_mentions=[], urls=[]}, metadata={iso_language_code=en, result_type=recent}, source=<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>, in_reply_to_status_id=null, in_reply_to_status_id_str=null, in_reply_to_user_id=null, in_reply_to_user_id_str=null, in_reply_to_screen_name=null, user={id=949192100008079360, id_str=949192100008079360, name=G. Kris Nair, screen_name=KrisNair1, location=Bangalore, India, description=HR Strategist in Oil & Gas | @INC #WithRG | @CongressTask - CTF | Supports Women Empowerment | honoured @srivatsayb @srinivasiyc @GauravPandhi | Proud Indian |, url=null, entities={url=null, description={urls=[]}}, protected=false, followers_count=10798, friends_count=6131, listed_count=1, created_at=Fri Jan 05 08:13:26 +0000 2018, favourites_count=89811, utc_offset=null, time_zone=null, geo_enabled=false, verified=false, statuses_count=77815, lang=null, contributors_enabled=false, is_translator=false, is_translation_enabled=false, profile_background_color=F5F8FA, profile_background_image_url=null, profile_background_image_url_https=null, profile_background_tile=false, profile_image_url=http://pbs.twimg.com/profile_images/1404449388315906049/F1ync1pC_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1404449388315906049/F1ync1pC_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/949192100008079360/1612561711, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, has_extended_profile=false, default_profile=true, default_profile_image=false, following=false, follow_request_sent=false, notifications=false, translator_type=none, withheld_in_countries=[]}, geo=null, coordinates=null, place=null, contributors=null, is_quote_status=false, retweet_count=168, favorite_count=359, favorited=false, retweeted=false, possibly_sensitive=null, lang=en}","false","168","0","false","false","en","data"
"Wed Jun 16 22:15:52 +0000 2021","1405288038700249093","1405288038700249093","RT @Kisanektamorcha: Farmers' protest; biggest protest in the Indian History continues as it completes 200 days of immense fight
Conquering…","false","{hashtags=[], symbols=[], user_mentions=[{screen_name=Kisanektamorcha, name=Kisan Ekta Morcha, id=1338536920066879488, id_str=1338536920066879488, indices=[3, 19]}], urls=[]}","{iso_language_code=en, result_type=recent}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{id=1161131182043488256, id_str=1161131182043488256, name=Navneet Kaur Sarao, screen_name=SaraoNavneet, location=, description=#isupportfarmers, url=null, entities={description={urls=[]}}, protected=false, followers_count=1, friends_count=1, listed_count=0, created_at=Tue Aug 13 04:23:41 +0000 2019, favourites_count=302, utc_offset=null, time_zone=null, geo_enabled=false, verified=false, statuses_count=315, lang=null, contributors_enabled=false, is_translator=false, is_translation_enabled=false, profile_background_color=F5F8FA, profile_background_image_url=null, profile_background_image_url_https=null, profile_background_tile=false, profile_image_url=http://pbs.twimg.com/profile_images/1335185487611396096/bvRHBr28_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1335185487611396096/bvRHBr28_normal.jpg, profile_banner_url=null, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, has_extended_profile=false, default_profile=true, default_profile_image=false, following=false, follow_request_sent=false, notifications=false, translator_type=none, withheld_in_countries=[]}",,,,,"{created_at=Mon Jun 14 04:52:42 +0000 2021, id=1404300741292920832, id_str=1404300741292920832, text=Farmers' protest; biggest protest in the Indian History continues as it completes 200 days of immense fight
Conquer… https://t.co/t3msfCflDA, truncated=true, entities={hashtags=[], symbols=[], user_mentions=[], urls=[{url=https://t.co/t3msfCflDA, expanded_url=https://twitter.com/i/web/status/1404300741292920832, display_url=twitter.com/i/web/status/1…, indices=[117, 140]}]}, metadata={iso_language_code=en, result_type=recent}, source=<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>, in_reply_to_status_id=null, in_reply_to_status_id_str=null, in_reply_to_user_id=null, in_reply_to_user_id_str=null, in_reply_to_screen_name=null, user={id=1338536920066879488, id_str=1338536920066879488, name=Kisan Ekta Morcha, screen_name=Kisanektamorcha, location=Punjab, India, description=This is the Official Twitter Account to Get All the Exclusive Updates About Kisan Protest. 

#KisanEktaMorcha #DigitalKisan #DigitalKisanMorcha, url=https://t.co/HbsdHR3ryg, entities={url={urls=[{url=https://t.co/HbsdHR3ryg, expanded_url=https://www.youtube.com/channel/UC4mGFTV86AR8VeJmusu1QWQ, display_url=youtube.com/channel/UC4mGF…, indices=[0, 23]}]}, description={urls=[]}}, protected=false, followers_count=373130, friends_count=22, listed_count=126, created_at=Mon Dec 14 17:30:57 +0000 2020, favourites_count=48, utc_offset=null, time_zone=null, geo_enabled=true, verified=false, statuses_count=666, lang=null, contributors_enabled=false, is_translator=false, is_translation_enabled=false, profile_background_color=F5F8FA, profile_background_image_url=null, profile_background_image_url_https=null, profile_background_tile=false, profile_image_url=http://pbs.twimg.com/profile_images/1339227625516986369/RfALLMTi_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1339227625516986369/RfALLMTi_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/1338536920066879488/1608232745, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, has_extended_profile=true, default_profile=true, default_profile_image=false, following=false, follow_request_sent=false, notifications=false, translator_type=none, withheld_in_countries=[]}, geo=null, coordinates=null, place=null, contributors=null, is_quote_status=false, retweet_count=1286, favorite_count=2150, favorited=false, retweeted=false, possibly_sensitive=null, lang=en}","false","1286","0","false","false","en","data"
"Wed Jun 16 22:15:51 +0000 2021","1405288037261611010","1405288037261611010","RT @Surya_BornToWin: The People leader @mkstalin who is at the forefront to uphold secularism, socio economic equality and to empower the d…","false","{hashtags=[], symbols=[], user_mentions=[{screen_name=Surya_BornToWin, name=Surya Born To Win, id=3032189814, id_str=3032189814, indices=[3, 19]}, {screen_name=mkstalin, name=M.K.Stalin, id=2163039523, id_str=2163039523, indices=[39, 48]}], urls=[]}","{iso_language_code=en, result_type=recent}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{id=1290294028492103680, id_str=1290294028492103680, name=மதன் குமார் திமுக எட்டிமடை, screen_name=MadhanAmmu3, location=, description=எட்டிமடை திராவிட முன்னேற்றக் கழக இளைஞர் அணி துணை அமைப்பாளர் 🖤❤️🖤❤️🖤❤️🖤❤️, url=null, entities={description={urls=[]}}, protected=false, followers_count=17, friends_count=94, listed_count=0, created_at=Mon Aug 03 14:31:03 +0000 2020, favourites_count=27, utc_offset=null, time_zone=null, geo_enabled=true, verified=false, statuses_count=706, lang=null, contributors_enabled=false, is_translator=false, is_translation_enabled=false, profile_background_color=F5F8FA, profile_background_image_url=null, profile_background_image_url_https=null, profile_background_tile=false, profile_image_url=http://pbs.twimg.com/profile_images/1369286314932068352/XOUmI8sW_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1369286314932068352/XOUmI8sW_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/1290294028492103680/1615298271, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, has_extended_profile=true, default_profile=true, default_profile_image=false, following=false, follow_request_sent=false, notifications=false, translator_type=none, withheld_in_countries=[]}",,,,,"{created_at=Wed Jun 16 18:23:34 +0000 2021, id=1405229580051382274, id_str=1405229580051382274, text=The People leader @mkstalin who is at the forefront to uphold secularism, socio economic equality and to empower th… https://t.co/GnG18OY3Jp, truncated=true, entities={hashtags=[], symbols=[], user_mentions=[{""indices"":[""18"",""27""],""screen_name"":""mkstalin"",""id_str"":""2163039523"",""name"":""M.K.Stalin"",""id"":""2163039523""}], urls=[{url=https://t.co/GnG18OY3Jp, expanded_url=https://twitter.com/i/web/status/1405229580051382274, display_url=twitter.com/i/web/status/1…, indices=[117, 140]}]}, metadata={iso_language_code=en, result_type=recent}, source=<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>, in_reply_to_status_id=null, in_reply_to_status_id_str=null, in_reply_to_user_id=null, in_reply_to_user_id_str=null, in_reply_to_screen_name=null, user={id=3032189814, id_str=3032189814, name=Surya Born To Win, screen_name=Surya_BornToWin, location=Chennai,Tamilnadu,Indian Union, description=Mechanical Engineer | Dravidian Stock | Atheist | Rationalist | பிறப்பொக்கும் எல்லா உயிர்க்கும் | Tweets are My Personal Views|, url=https://t.co/VRJVHIGuVj, entities={url={urls=[{url=https://t.co/VRJVHIGuVj, expanded_url=https://www.facebook.com/Surya.ind, display_url=facebook.com/Surya.ind, indices=[0, 23]}]}, description={urls=[]}}, protected=false, followers_count=19182, friends_count=658, listed_count=18, created_at=Fri Feb 20 06:10:19 +0000 2015, favourites_count=129442, utc_offset=null, time_zone=null, geo_enabled=true, verified=false, statuses_count=91140, lang=null, contributors_enabled=false, is_translator=false, is_translation_enabled=false, profile_background_color=C0DEED, profile_background_image_url=http://abs.twimg.com/images/themes/theme1/bg.png, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme1/bg.png, profile_background_tile=false, profile_image_url=http://pbs.twimg.com/profile_images/1291949341414846464/bQic6azn_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1291949341414846464/bQic6azn_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/3032189814/1617974766, profile_link_color=0084B4, profile_sidebar_border_color=000000, profile_sidebar_fill_color=000000, profile_text_color=000000, profile_use_background_image=false, has_extended_profile=true, default_profile=false, default_profile_image=false, following=false, follow_request_sent=false, notifications=false, translator_type=none, withheld_in_countries=[]}, geo=null, coordinates=null, place=null, contributors=null, is_quote_status=false, retweet_count=106, favorite_count=203, favorited=false, retweeted=false, possibly_sensitive=null, lang=en}","false","106","0","false","false","en","data"
"Wed Jun 16 22:15:39 +0000 2021","1405287986888024065","1405287986888024065","PM Modi cites India ‘openness’, seeks global investment | India News – Times of India https://t.co/dD2ZdmfROA","false","{hashtags=[], symbols=[], user_mentions=[], urls=[{""display_url"":""whilenews.com/pm-modi-cites-\u2026"",""indices"":[""86"",""109""],""expanded_url"":""https://whilenews.com/pm-modi-cites-india-openness-seeks-global-investment-india-news-times-of-india/"",""url"":""https://t.co/dD2ZdmfROA""}]}","{iso_language_code=en, result_type=recent}","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",,,,,,"{id=776429713803898880, id_str=776429713803898880, name=While NEWS, screen_name=While_NEWS, location=, description=https://t.co/Cnic3A6eN9, url=https://t.co/fIGKdJWsYF, entities={description={urls=[{""display_url"":""instagram.com/whilenews/"",""indices"":[""0"",""23""],""expanded_url"":""https://www.instagram.com/whilenews/"",""url"":""https://t.co/Cnic3A6eN9""}]}}, protected=false, followers_count=56, friends_count=6, listed_count=0, created_at=Thu Sep 15 14:37:23 +0000 2016, favourites_count=94, utc_offset=null, time_zone=null, geo_enabled=false, verified=false, statuses_count=108121, lang=null, contributors_enabled=false, is_translator=false, is_translation_enabled=false, profile_background_color=F5F8FA, profile_background_image_url=null, profile_background_image_url_https=null, profile_background_tile=false, profile_image_url=http://pbs.twimg.com/profile_images/1278613200888426496/0N2PcHYz_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1278613200888426496/0N2PcHYz_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/776429713803898880/1593612680, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, has_extended_profile=false, default_profile=true, default_profile_image=false, following=false, follow_request_sent=false, notifications=false, translator_type=none, withheld_in_countries=[]}",,,,,,"false","0","0","false","false","en","data"
"Wed Jun 16 22:16:00 +0000 2021","1405288076100870144","1405288076100870144","RT @Koparliwala: @Mahna5G @IndiaToday @sardesairajdeep @RahulGandhi @narendramodi @KapilMishra_IND @arifaajakia @GautamGambhir @ramnikmann…","false","{hashtags=[], symbols=[], user_mentions=[{screen_name=Koparliwala, name=Koparli, id=923740975721312257, id_str=923740975721312257, indices=[3, 15]}, {screen_name=Mahna5G, name=True British Indian, id=1235690285709041670, id_str=1235690285709041670, indices=[17, 25]}, {screen_name=IndiaToday, name=IndiaToday, id=19897138, id_str=19897138, indices=[26, 37]}, {screen_name=sardesairajdeep, name=Rajdeep Sardesai, id=56304605, id_str=56304605, indices=[38, 54]}, {screen_name=RahulGandhi, name=Rahul Gandhi, id=3171712086, id_str=3171712086, indices=[55, 67]}, {screen_name=narendramodi, name=Narendra Modi, id=18839785, id_str=18839785, indices=[68, 81]}, {screen_name=KapilMishra_IND, name=Kapil Mishra, id=31656892, id_str=31656892, indices=[82, 98]}, {screen_name=arifaajakia, name=Arif Aajakia, id=6528432, id_str=6528432, indices=[99, 111]}, {screen_name=GautamGambhir, name=Gautam Gambhir, id=99448420, id_str=99448420, indices=[112, 126]}, {screen_name=ramnikmann, name=Ramnik Singh Mann 🇮🇳😷, id=167250274, id_str=167250274, indices=[127, 138]}], urls=[]}","{iso_language_code=en, result_type=recent}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{id=1192754794009702400, id_str=1192754794009702400, name=REACH 🇮🇳 (UK) Chapter, screen_name=reachind_uk, location=England, United Kingdom, description=REACH (Race, Ethnicity And Culture Heritage) India Group. Our aim is to promote and foster a positive image of India. We've no political affiliation., url=https://t.co/qwLXlkkNcu, entities={description={urls=[]}}, protected=false, followers_count=3108, friends_count=47, listed_count=8, created_at=Fri Nov 08 10:45:38 +0000 2019, favourites_count=13582, utc_offset=null, time_zone=null, geo_enabled=false, verified=false, statuses_count=12137, lang=null, contributors_enabled=false, is_translator=false, is_translation_enabled=false, profile_background_color=F5F8FA, profile_background_image_url=null, profile_background_image_url_https=null, profile_background_tile=false, profile_image_url=http://pbs.twimg.com/profile_images/1320487734075629569/YX3yaQU9_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1320487734075629569/YX3yaQU9_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/1192754794009702400/1621604983, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, has_extended_profile=false, default_profile=true, default_profile_image=false, following=false, follow_request_sent=false, notifications=false, translator_type=none, withheld_in_countries=[]}",,,,,"{created_at=Wed Jun 16 11:09:19 +0000 2021, id=1405120295963406337, id_str=1405120295963406337, text=@Mahna5G @IndiaToday @sardesairajdeep @RahulGandhi @narendramodi @KapilMishra_IND @arifaajakia @GautamGambhir… https://t.co/MhYXhijp3Q, truncated=true, entities={hashtags=[], symbols=[], user_mentions=[{""indices"":[""0"",""8""],""screen_name"":""Mahna5G"",""id_str"":""1235690285709041670"",""name"":""True British Indian"",""id"":""1235690285709041670""}, {""indices"":[""9"",""20""],""screen_name"":""IndiaToday"",""id_str"":""19897138"",""name"":""IndiaToday"",""id"":""19897138""}, {""indices"":[""21"",""37""],""screen_name"":""sardesairajdeep"",""id_str"":""56304605"",""name"":""Rajdeep Sardesai"",""id"":""56304605""}, {""indices"":[""38"",""50""],""screen_name"":""RahulGandhi"",""id_str"":""3171712086"",""name"":""Rahul Gandhi"",""id"":""3171712086""}, {""indices"":[""51"",""64""],""screen_name"":""narendramodi"",""id_str"":""18839785"",""name"":""Narendra Modi"",""id"":""18839785""}, {""indices"":[""65"",""81""],""screen_name"":""KapilMishra_IND"",""id_str"":""31656892"",""name"":""Kapil Mishra"",""id"":""31656892""}, {""indices"":[""82"",""94""],""screen_name"":""arifaajakia"",""id_str"":""6528432"",""name"":""Arif Aajakia"",""id"":""6528432""}, {""indices"":[""95"",""109""],""screen_name"":""GautamGambhir"",""id_str"":""99448420"",""name"":""Gautam Gambhir"",""id"":""99448420""}], urls=[{url=https://t.co/MhYXhijp3Q, expanded_url=https://twitter.com/i/web/status/1405120295963406337, display_url=twitter.com/i/web/status/1…, indices=[111, 134]}]}, metadata={iso_language_code=en, result_type=recent}, source=<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>, in_reply_to_status_id=1405089796750446597, in_reply_to_status_id_str=1405089796750446597, in_reply_to_user_id=1235690285709041670, in_reply_to_user_id_str=1235690285709041670, in_reply_to_screen_name=Mahna5G, user={id=923740975721312257, id_str=923740975721312257, name=Koparli, screen_name=Koparliwala, location=, description=, url=null, entities={url=null, description={urls=[]}}, protected=false, followers_count=12, friends_count=140, listed_count=0, created_at=Fri Oct 27 02:39:45 +0000 2017, favourites_count=1986, utc_offset=null, time_zone=null, geo_enabled=true, verified=false, statuses_count=7063, lang=null, contributors_enabled=false, is_translator=false, is_translation_enabled=false, profile_background_color=F5F8FA, profile_background_image_url=null, profile_background_image_url_https=null, profile_background_tile=false, profile_image_url=http://pbs.twimg.com/profile_images/954480434309750784/se5fncZX_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/954480434309750784/se5fncZX_normal.jpg, profile_banner_url=null, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, has_extended_profile=false, default_profile=true, default_profile_image=false, following=false, follow_request_sent=false, notifications=false, translator_type=none, withheld_in_countries=[]}, geo=null, coordinates=null, place=null, contributors=null, is_quote_status=false, retweet_count=4, favorite_count=4, favorited=false, retweeted=false, possibly_sensitive=null, lang=en}","false","4","0","false","false","en","data"
"Wed Jun 16 22:15:59 +0000 2021","1405288070698573827","1405288070698573827","@Dopplesoldner2 @_paswan @minblowing @ppIfucking__ No,we are talking about this fucking statue which isn’t going to… https://t.co/Yl8Nw7OLC4","true","{hashtags=[], symbols=[], user_mentions=[{screen_name=Dopplesoldner2, name=Harword Rozdhan 🇮🇳🔸🔸🚩🚩, id=1325448024449978368, id_str=1325448024449978368, indices=[0, 15]}, {screen_name=_paswan, name=sunil, id=3747028579, id_str=3747028579, indices=[16, 24]}, {screen_name=minblowing, name=Knowledge Hub, id=1302263085235757057, id_str=1302263085235757057, indices=[25, 36]}, {screen_name=ppIfucking__, name=people doing extremely fucking things, id=1347451263038885891, id_str=1347451263038885891, indices=[37, 50]}], urls=[{""display_url"":""twitter.com/i/web/status/1\u2026"",""indices"":[""117"",""140""],""expanded_url"":""https://twitter.com/i/web/status/1405288070698573827"",""url"":""https://t.co/Yl8Nw7OLC4""}]}","{iso_language_code=en, result_type=recent}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1405172024180310018","1405172024180310018","1325448024449978368","1325448024449978368","Dopplesoldner2","{id=831942441968099328, id_str=831942441968099328, name=Beatrix Kiddo, screen_name=diogenes7774, location=Chicago, IL, description=“Every morning we are born again. What we do today is what matters most.” Gautama Buddha, url=null, entities={description={urls=[]}}, protected=false, followers_count=312, friends_count=362, listed_count=2, created_at=Wed Feb 15 19:05:09 +0000 2017, favourites_count=17421, utc_offset=null, time_zone=null, geo_enabled=false, verified=false, statuses_count=14084, lang=null, contributors_enabled=false, is_translator=false, is_translation_enabled=false, profile_background_color=F5F8FA, profile_background_image_url=null, profile_background_image_url_https=null, profile_background_tile=false, profile_image_url=http://pbs.twimg.com/profile_images/1324981559015874561/JHSZhU-7_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1324981559015874561/JHSZhU-7_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/831942441968099328/1604735196, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, has_extended_profile=false, default_profile=true, default_profile_image=false, following=false, follow_request_sent=false, notifications=false, translator_type=none, withheld_in_countries=[]}",,,,,,"false","0","0","false","false","en","data"
"Wed Jun 16 22:15:39 +0000 2021","1405287987684859904","1405287987684859904","RT @Kisanektamorcha: Modi Govt. left no stone unturned to harm &amp; worsen conditions f farmers. Also, farmers supporters r becoming Modi govt…","false","{hashtags=[], symbols=[], user_mentions=[{screen_name=Kisanektamorcha, name=Kisan Ekta Morcha, id=1338536920066879488, id_str=1338536920066879488, indices=[3, 19]}], urls=[]}","{iso_language_code=en, result_type=recent}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{id=1161131182043488256, id_str=1161131182043488256, name=Navneet Kaur Sarao, screen_name=SaraoNavneet, location=, description=#isupportfarmers, url=null, entities={description={urls=[]}}, protected=false, followers_count=1, friends_count=1, listed_count=0, created_at=Tue Aug 13 04:23:41 +0000 2019, favourites_count=302, utc_offset=null, time_zone=null, geo_enabled=false, verified=false, statuses_count=315, lang=null, contributors_enabled=false, is_translator=false, is_translation_enabled=false, profile_background_color=F5F8FA, profile_background_image_url=null, profile_background_image_url_https=null, profile_background_tile=false, profile_image_url=http://pbs.twimg.com/profile_images/1335185487611396096/bvRHBr28_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1335185487611396096/bvRHBr28_normal.jpg, profile_banner_url=null, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, has_extended_profile=false, default_profile=true, default_profile_image=false, following=false, follow_request_sent=false, notifications=false, translator_type=none, withheld_in_countries=[]}",,,,,"{created_at=Tue Jun 15 01:30:06 +0000 2021, id=1404612145564688386, id_str=1404612145564688386, text=Modi Govt. left no stone unturned to harm &amp; worsen conditions f farmers. Also, farmers supporters r becoming Modi g… https://t.co/25tMZhqZmj, truncated=true, entities={hashtags=[], symbols=[], user_mentions=[], urls=[{url=https://t.co/25tMZhqZmj, expanded_url=https://twitter.com/i/web/status/1404612145564688386, display_url=twitter.com/i/web/status/1…, indices=[121, 144]}]}, metadata={iso_language_code=en, result_type=recent}, source=<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>, in_reply_to_status_id=null, in_reply_to_status_id_str=null, in_reply_to_user_id=null, in_reply_to_user_id_str=null, in_reply_to_screen_name=null, user={id=1338536920066879488, id_str=1338536920066879488, name=Kisan Ekta Morcha, screen_name=Kisanektamorcha, location=Punjab, India, description=This is the Official Twitter Account to Get All the Exclusive Updates About Kisan Protest. 

#KisanEktaMorcha #DigitalKisan #DigitalKisanMorcha, url=https://t.co/HbsdHR3ryg, entities={url={urls=[{url=https://t.co/HbsdHR3ryg, expanded_url=https://www.youtube.com/channel/UC4mGFTV86AR8VeJmusu1QWQ, display_url=youtube.com/channel/UC4mGF…, indices=[0, 23]}]}, description={urls=[]}}, protected=false, followers_count=373130, friends_count=22, listed_count=126, created_at=Mon Dec 14 17:30:57 +0000 2020, favourites_count=48, utc_offset=null, time_zone=null, geo_enabled=true, verified=false, statuses_count=666, lang=null, contributors_enabled=false, is_translator=false, is_translation_enabled=false, profile_background_color=F5F8FA, profile_background_image_url=null, profile_background_image_url_https=null, profile_background_tile=false, profile_image_url=http://pbs.twimg.com/profile_images/1339227625516986369/RfALLMTi_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1339227625516986369/RfALLMTi_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/1338536920066879488/1608232745, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, has_extended_profile=true, default_profile=true, default_profile_image=false, following=false, follow_request_sent=false, notifications=false, translator_type=none, withheld_in_countries=[]}, geo=null, coordinates=null, place=null, contributors=null, is_quote_status=false, retweet_count=2371, favorite_count=3598, favorited=false, retweeted=false, possibly_sensitive=false, lang=en}","false","2371","0","false","false","en","data"
